,0,1
829,2647229826_e0e0c65ef1,"['<START> اطفال يلعبون باللوح تعليمي <END>', '<START> اطفال يلعبون باللوح تعليمي بجانب نافوره <END>', '<START> سته اطفال بالقرب من نافوره مياه <END>']"
830,3333017828_b930b9d41b,"['<START> كلب يركض علي طول شاطئ بالقرب من امواج <END>', '<START> كلب ابيض و بني يركض علي طول شاطئ <END>', '<START> كلب ابيض و اسمر يركض علي شاطئ <END>']"
831,3089107423_81a24eaf18,"['<START> رجل يعمل بكاميرا تلفزيونيه عاليه في استاد مزدحم <END>', '<START> رجل يصور شيئا ما <END>', '<START> مصور في مبني ماهول يصور حدثا <END>']"
832,3150315970_8f045c41a4,"['<START> رجل وامراه ينظران الي بعضهما بعض بينما يقفان علي شرفه داخليه متقنه صنع <END>', '<START> رجل وامراه ينظران من علي شرفه في مبني انيق <END>', '<START> رجل وامراه يقفان علي شرفه ينظران الي بعضهما بعض <END>']"
833,2986280913_13fb2d472e,"['<START> صبي وكلب يركضان علي عشب <END>', '<START> صبي يرتدي ملابس خضراء مع كلب بني وابيض في حقل اخضر <END>', '<START> طفل وكلب صغير يركض <END>']"
834,3482879314_d3387e95b1,"['<START> حشد يشاهد راكب دراجه ناريه علي سلك <END>', '<START> مجموعه من اطفال يشاهدون رجلا يركب دراجته علي اسلاك معلقه <END>', '<START> يشاهد اطفال راكب دراجه هوائيه علي حبل بهلوان <END>']"
835,2493974889_50ae29f1e1,"['<START> صبيان يسيران علي طريق ترابيه تصطف علي جانبيه اشجار <END>', '<START> طفلين يمشيان في طريق محاط بالاشجار <END>', '<START> طفلان يسيران علي طريق غابات <END>']"
836,3470303255_fbb41b8dd0,"['<START> فتاه صغيره في قبعه ورديه تستنشق زهره بيضاء <END>', '<START> طفله صغيره تشم رائحه زهره <END>', '<START> فتاه صغيره تشم رائحه زهور <END>']"
837,3444684583_6656e38088,"['<START> رجل يقفز في هواء علي لوحه <END>', '<START> رجل في عربه صغيره ذات اربع عجلات يحلق في هواء <END>', '<START> ولد في هواء مع اله مع عجلات <END>']"
838,2303426046_09cfd7bc4e,"['<START> كلب بني يقفز في هواء <END>', '<START> كلب يقفز علي عشب <END>', '<START> كلب بني كبير يقفز فوق شجيره في منطقه عشبيه <END>']"
839,3532200762_b28c39d311,"['<START> فتاه تركض علي شاطئ <END>', '<START> امراه تمشي علي طول شاطئ صخري <END>', '<START> امراه تمشي علي طول شاطئ <END>']"
840,515797344_4ae75cb9b1,"['<START> ثلاثه رجال يعبرون شارع مع شاحنات في خلفيه <END>', '<START> ثلاثه رجال يعبرون شارع امام شاحنه صفراء <END>', '<START> ثلاثه رجال يسيرون في احد شوارع مدينه امام حافله صفراء وشاحنتين من فيديكس <END>']"
841,241347391_4fcd4639f4,"['<START> لاعب كره قدم يرتدي قميصا احمر <END>', '<START> لاعب كره قدم يلعب ضد اثنين اخرين <END>', '<START> يقف لاعب كره قدم يرتدي زي احمر امام لاعبي كره قدم اخرين في ملعب <END>']"
842,2976537455_f3988c2d46,"['<START> اثنين من لاعبي هوكي يتنافسان علي جليد <END>', '<START> اثنين من لاعبي هوكي يتقاتلون علي جليد <END>', '<START> اثنين من لاعبي هوكي في صراع علي جليد <END>']"
843,3330102093_1d6e35e78d,"['<START> دراج في قفزه في جو <END>', '<START> شخص يركب دراجته في هواء <END>', '<START> يقفز شخص يركب دراجه عبر هواء عاليا فوق مضمار سباق وعر <END>']"
844,3594566537_55bd712fdb,"['<START> يسقط رجل من قوارب كاياك خاصه به <END>', '<START> رجل يسقط من قوارب كاياك خاصه به حيث يرحل محارقه <END>', '<START> القي رجل مجدافه في هواء وسقط من قارب وفي ماء <END>']"
845,3146355833_1b7fc80210,"['<START> طفل يحمل بالونا اصفرا <END>', '<START> فتاه صغيره في زي صيني تقليدي تحمل بالون <END>', '<START> فتاه صغيره تحمل بالون اصفر رفيع طويل <END>']"
846,2502354602_f4d6dcf42d,"['<START> ينظر عروس والعريس الي بعضهما بعض في صوره سخيفه <END>', '<START> عريس يتحدث الي عروس ويحك راسه <END>', '<START> عريس والعروس تي ترتدي ثوب ذو حمالات <END>']"
847,2394857899_76bfdf720b,"['<START> رجل يرتدي بدله امان يرش ماء <END>', '<START> رجل يرتدي زي برتقالي يعمل في خارج بخرطوم <END>', '<START> رجل في زي رسمي يستخدم خرطوم مياه <END>']"
848,2898810636_84fb5c0b63,"['<START> طفل في قميص ازرق يقفز من مقعد <END>', '<START> طفل يرتدي قميصا ازرق يقفز في هواء <END>', '<START> طفل يرتدي قميص يقفز في هواء <END>']"
849,3420338549_bd78d35243,"['<START> تقف مجموعه من رجال في بدله رسميه امام تمثال اسد <END>', '<START> مجموعه من رجال يقفون يتحدثون امام نمثال لاسد ازرق <END>', '<START> رجال يقفون امام تمثال اسد <END>']"
850,3186556417_b2d6921a20,"['<START> صبي يحيط به حمام <END>', '<START> يحيط بصبي صغير عديد من حمام <END>', '<START> يقف صبي صغير يرتدي قبعه زرقاء ومعطف بين حمام في شارع <END>']"
851,3415113018_7b95ddcd11,"['<START> رجل في صفراء يقفز نحو رجال باللون ازرق <END>', '<START> لعبه كره قدم علي حقل عشبي <END>', '<START> رجل يقفز علي اخر خلال لعبه في عشب <END>']"
852,3461049169_e068ae4f25,"['<START> ام وابنتها علي نافوره <END>', '<START> امراه تشاهد فتاه تلعب في نافوره حضريه <END>', '<START> فتاه صغيره تلعب علي حافه نافوره بينما امراه مسنه تراقب <END>']"
853,2422482455_b98d9c2120,"['<START> شخص في معطف برتقالي يستعد لرمي عصا لكلب اسود <END>', '<START> شخص يلعب مع كلبه اسود كبير <END>', '<START> امراه في ستره برتقاليه تلعب مع كلب اسود <END>']"
854,3176131893_7181c733aa,"['<START> مجموعه من اولاد يجلسون في بركه طينيه كبيره في حقل عشبي <END>', '<START> اربعه اولاد يلعبون في وحل <END>', '<START> اربعه اولاد يجلسون علي وحل <END>']"
855,1355935187_2c99648138,"['<START> كلب ابيض يركض خارجا من خيمه <END>', '<START> كلب ابيض صغير يخرج من خيمه <END>', '<START> كلب ابيض يخرج من خيمه زرقاء <END>']"
856,2986716822_e220754d32,"['<START> يحمل كلب عصا كبيره في فمه فوق عشب <END>', '<START> كلب يحمل عصا كبيره في فمه <END>', '<START> كلب كبير يحمل عصا كبيره في فمه <END>']"
857,2448210587_9fe7ea5f42,"['<START> امراه مسنه تجلس علي شجره مع كلب ابيض <END>', '<START> امراه عجوز مع كلب ابيض <END>', '<START> امراه وكلب يجلسان علي جذع شجره <END>']"
858,3559374748_f18c7caa55,"['<START> سياره سباق زرقاء ورماديه تسير علي مسار ترابي <END>', '<START> يقود سائق سياره سيارته عبر وحل في سباق <END>', '<START> سياره زرقاء والرماديه تتسابق من خلال حصي <END>']"
859,2525716531_e6dedee421,"['<START> رجل يدرب كلب للهجوم <END>', '<START> عض رجل يرتدي فوط علي اطرافه من قبل كلب <END>', '<START> رجل مع قفاز مبطن يعض من قبل كلب <END>']"
860,3155279929_d1cddbe7cf,"['<START> كلب يهز بعد خروج من محيط <END>', '<START> كلب ينفض ماء بالقرب من محيط <END>', '<START> كلب ينفض فروه مقابل ماء <END>']"
861,3679502342_7fe6ef8a36,"['<START> رجل بلا ماوي يحمل سرواله كما يشاهده رجل اخر عن بعد <END>', '<START> رجل ينظر الي رجل بلا ماوي حزين مزقت ملابسه في شارع <END>', '<START> رجل يمشي مع علبه من صودا في يده <END>']"
862,236730743_0d4fd8de5a,"['<START> رجل يجدف علي قارب اثناء غروب شمس <END>', '<START> رجل يجدف قاربه في بحيره <END>', '<START> مع انعكاس شمس علي ماء يجلس رجل في قارب ويجذف <END>']"
863,463786229_b54c9a3436,"['<START> نحله فوق زهره <END>', '<START> نحله تجلس علي زهره <END>', '<START> نحله صغيره هبطت علي حفنه من زهور صفراء <END>']"
864,3234890865_bb3c316968,"['<START> رجل يتدحرج في حديقه تزلج <END>', '<START> شخص يرتدي حذاء تزلج يقوم بخدعه في حديقه تزلج <END>', '<START> متزلج يقفز <END>']"
865,3103231330_db98b14501,"['<START> رجل في ستره زرقاء وقفازات يقف في شارع بين اشخاص اخرين <END>', '<START> رجل يرتدي ستره تزلج بالوان زاهيه يقف مع اخرين في شارع اوروبي <END>', '<START> يسير رجل ذي يرتدي ستره زرقاء في حشد من ناس بعد حانه انجليزيه <END>']"
866,2703155733_19ac6f97a8,"['<START> امراه تقلع عباءه كبيره تكشف عن ثوب باهظ <END>', '<START> امراه ترتدي فستان اسود واحمر وابيض ووردي <END>', '<START> امراه ترتدي رداءا احمر وابيض تحمل وشاحا طويلا وراءها <END>']"
867,3292277400_f95cdd13d1,"['<START> اثنين من كلاب بنيمه تشم عشب <END>', '<START> اثنين من كلاب بنيه يتصارعان علي تله عشبيه <END>', '<START> اثنين من كلاب يلعبان في عشب <END>']"
868,2877424957_9beb1dc49a,"['<START> صبي صغير وطفل صغير يلعبان في نافوره امام مبني <END>', '<START> يلعب طفلان صغيران في نظام رش <END>', '<START> يلعب اثنان من اطفال صغار في نافوره مياه <END>']"
869,3094568845_d0b56c5651,"['<START> سياره سباق تدور امام مشاهدين <END>', '<START> سياره خضراء وسوداء تدخل جدار خلال سباق <END>', '<START> دخان يتصاعد من سياره في سباق محترفين <END>']"
870,3293945284_6a04e477a9,"['<START> مجموعه كبيره من ناس تطير طائرات ورقيه في يوم مشمس <END>', '<START> كثير من ناس يطيرون طائرات ورقيه في حديقه <END>', '<START> يتجمع ناس لتطيير طائرات ورقيه علي احد تلال <END>']"
871,3604496023_c1f546423e,"['<START> رجل يرتدي زرقاء ويقف امام فاكهه وخضار ملونه <END>', '<START> ناس في سوق ملونه في هواء طلق مع فواكه والخضروات والزهور <END>', '<START> عديد من ناس تتسوق في سوق في هواء طلق <END>']"
872,3146937399_8c046b7b1a,"['<START> صبي وفتاه يمشيان في مياه ضحله <END>', '<START> شخصان يسيران عبر بعض ماء <END>', '<START> شخصان في معاطف شتويه يسيران علي طريق <END>']"
873,3578372039_57473f473c,"['<START> شاب يركب لوح تزلج ويحمل حقائب كبيره <END>', '<START> شاب يحمل حقيبه سوداء كبيره يتزلج علي رصيف <END>', '<START> يحمل شخص علي لوح تزلج عده اكياس من مختلف احجام والاشكال <END>']"
874,2734219983_fe86a60bf9,"['<START> امراه وطفل مع مظله يسيران في شارع تحت مطر منهمر <END>', '<START> امراه تمشي تحت مطر مع طفل <END>', '<START> سيده والطفل يسيران الي مدرسه في مطر <END>']"
875,413231421_43833a11f5,"['<START> كلب اسود يحفر في ثلج <END>', '<START> كلب يدفن راسه في ثلج <END>', '<START> كلب اسود كبير يحفر في ثلج <END>']"
876,3443703471_14845d8850,"['<START> كلب يقفز فوق حاجز <END>', '<START> كلب يقفز فوق سياج <END>', '<START> كلب يقفز فوق سياج خشبي كما اخر علي وشك <END>']"
877,2417745327_a2c2705043,"['<START> يمر كلب بني عبر ماء عندما تاتي موجه <END>', '<START> يمر كلب بني عبر ماء في محيط <END>', '<START> كلب يمر عبر محيط <END>']"
878,2502935765_a0ae1fa7be,"['<START> صبي يدور في ملعب حديقه <END>', '<START> طفل يلعب في ملعب <END>', '<START> صبي صغير يجلس ويدور في ملعب <END>']"
879,1032122270_ea6f0beedb,"['<START> امراه تجثم بالقرب من ثلاثه كلاب في حقل <END>', '<START> يقف ثلاثه كلاب في عشب ويجلس شخص بجانبهم <END>', '<START> ثلاثه كلاب علي تله عشبيه <END>']"
880,3404906655_bc51c69c1e,"['<START> يتم سحب رجل علي مزلجه علي ثلج من قبل كلابه <END>', '<START> يقوم فريق من كلاب بسحب كلب علي زلاجه <END>', '<START> فريق من كلاب يسحب رجلا علي زلاجه <END>']"
881,3005872315_e6771763bd,"['<START> صوره عن قرب لرجل يطلق نار من مسدس في غابه <END>', '<START> شخص في قميص ازرق يطلق نار من بندقيه <END>', '<START> شخص ما يطلق رصاصه من مسدس في غابه <END>']"
882,2987775031_3f9ac69319,"['<START> مهرج مع قبعه كبيره يركب دراجه هوائيه <END>', '<START> رجل يرتدي زي مهرج يركب دراجه في سباق <END>', '<START> رجل ذي يرتدي زي مهرج وقبعه يركب دراجه <END>']"
883,2942311160_a154104c62,"['<START> عربه زرقاء تذهب في تراب متجهه الي اسفل <END>', '<START> عربه كثبان رمليه تسير علي تله رمليه <END>', '<START> عربه كثبان رمليه تسير علي رمال <END>']"
884,2481003841_06086eafc2,"['<START> يلعب صبيان صغيران في ملعب <END>', '<START> اثنين من صبيه صغار يمضيان وقتهما في حديقه واحد يجلس علي ارجوحه <END>', '<START> طفلان صغيران ينظران الي امام من ملعب <END>']"
885,2269795781_46a296aa21,"['<START> شخص يضرب كره بمضرب تنس <END>', '<START> شخص يضرب كره تنس <END>', '<START> لاعب تنس في ميامي يضرب كره بضربه اماميه <END>']"
886,141755292_7a0b3364cf,"['<START> رجل وامراه في مادبه عشاء <END>', '<START> شاب وشابه يقدمان طعام <END>', '<START> شابان يقدمان طعام <END>']"
887,2574230252_f5a1382dd4,"['<START> كلب اسود يشق طريقه عبر ماء مخضر <END>', '<START> كلب بني يمشي في جدول ضحل <END>', '<START> كلب يمشي في مياه ضحله <END>']"
888,3555573680_41c1540a86,"['<START> رجل يقوم بالقفز علي مزلاج في ماء <END>', '<START> رجل علي مزلاج يقوم بقفزه في هواء <END>', '<START> رجل يركب مزلاج علي بحيره <END>']"
889,3214381315_b54f5c9be4,"['<START> رجل يسلم طفلا لرجل اخر اثناء خروجهم من قارب <END>', '<START> رجل يرتدي ستره زرقاء يرفع طفلا يرتدي زيا احمر لون من قارب مزدحم بالناس <END>', '<START> رجل يقف علي متن قارب مليء بالناس يسلم طفل لرجل ليس علي متن قارب <END>']"
890,490390951_87395fcb1c,"['<START> لقطه مقربه من احذيه رماديه والبيضاء علي شاطئ بالقرب من مياه شاطئ <END>', '<START> لقطه من احذيه في ماء <END>', '<START> شخص ذي يرتدي حذاء تنس يقف علي رمال <END>']"
891,3529314899_b4e533bb76,"['<START> لاعب هوكي في ابيض يحاول سرقه عفريت من لاعب اخر باللون احمر <END>', '<START> يحاول لاعب هوكي ذي يرتدي زي عسكري احمر سيطره علي عفريت بينما يحاول لاعبين هوكي من ذوي بشره بيضاء تعطيله <END>', '<START> ناس يلعبون هوكي علي جليد <END>']"
892,2099323664_bb20457f26,"['<START> كلب يقفز علي رصيف <END>', '<START> كلب ابيض لون يسيرعلي رصيف <END>', '<START> يقفز كلب <END>']"
893,404850242_3a55a4c874,"['<START> سيده اسيويه ترتدي ستره حمراء تاخذ صوره <END>', '<START> امراه اسيويه تلتقط صوره خارج مبني ابيض لون <END>', '<START> امراه مسنه ذات شعر ابيض تلتقط صوره <END>']"
894,3134341610_3c55e373a7,"['<START> سانتا وامراه يشربان نبيذ بجانب شجره كريسماس و هما يرتديان نظارات تمويه مضحكه <END>', '<START> شخصان احدهما في زي سانتا يستعدون لاخذ صولاه و هم يرتدون نظارات مضحكه <END>', '<START> شخصان في ثياب تنكر سخيفه في وقت كريسماس <END>']"
895,1232148178_4f45cc3284,"['<START> طفله تعلب في حديقه <END>', '<START> صبي صغير يمتثل لصوره امام ملعب <END>', '<START> فتاه صغيره تبتسم امام كاميرا في حديقه <END>']"
896,618771382_459bb492e4,"['<START> فتاه تعانق فتاه اخري امام علم امريكي <END>', '<START> فتاتان تعانقان امام علم امريكي عملاق <END>', '<START> فتاتان امام علم امريكي كبير <END>']"
897,3266261886_36e1323d2f,"['<START> شخصان هما مصارعه سومو <END>', '<START> اثنين من مصارعين سومو في قتال <END>', '<START> اثنين من مصارعين سومو يتقاتلان <END>']"
898,566384456_97da3c7bd6,"['<START> رجل يعطي سمكه لصبي <END>', '<START> رجل يظهر سمكه لطفل <END>', '<START> رجل يرتدي قبعه بيضاء يحمل سمكه لطفل صغير يرتدي ستره نجاه <END>']"
899,124972799_de706b6d0b,"['<START> كلب يلعب مع قط مختبئ تحت مقاعد بدلاء <END>', '<START> كلب يقترب من قطه <END>', '<START> كلب اسود والبني يزجر قط بني ذي يختبئ تحت مقعد <END>']"
900,3441145615_b4fcd9eea0,"['<START> مجموعه من ناس في ملابس ملونه ركوب دراجات حول مسار <END>', '<START> يركب راكبي دراجات هوائيه في خط حيث يرتدي كل منهم بدلات مختلفه الوان <END>', '<START> يتسابق عشره راكبي دراجات بالوان مختلفه حول منعطف في مضمار <END>']"
901,3306464579_1b16a0caf2,"['<START> رجل له وشم علي ذراعه يطبخ شيئا في مقلاه <END>', '<START> شخص يحمل وشم علي ذراعه يحمل مقلاه علي وعاء خلط <END>', '<START> ايدي تحمل مقلاه <END>']"
902,3112635165_2d614d7c1a,"['<START> كلب ابيض واسود لون يحمل عصا في مخلبه لمضغها او للعب بها <END>', '<START> كلب ابيض واسود لون يرقد علي ارض و عصا كبيره موجوده تحت مخلبه <END>', '<START> كلب اسود والابيض لديه عصا في مخالبه <END>']"
903,3563673070_71fa0903ed,"['<START> رجل في قوارب كاياك حمراء في ماء <END>', '<START> رجل في قوارب كاياك حمراء من خلال مياه زرقاء <END>', '<START> رجل يجدف بقوارب كاياك حمراء <END>']"
904,3425918361_3b890d9575,"['<START> صبي صغير يرتدي خوذه حمراء يركب دراجته علي مسار منقوش <END>', '<START> طفل صغير يركب دراجته صغيره في طريق مرصوف <END>', '<START> صبي صغير في دراجات خوذه حمراء عبر حديقه <END>']"
905,2275253272_00f941366e,"['<START> تسير فتاه صغيره تحمل زهورا علي احد طرق في يوم مشمس <END>', '<START> فتاه صغيره تسير في طريق <END>', '<START> فتاه صغيره تسير علي رصيف <END>']"
906,3192311620_99bda27fbd,"['<START> كلب بني علي وشك تقاط طعام <END>', '<START> كلب بني يفتح فمه لالتقاط قطعه من طعام <END>', '<START> كلب يفتح فمه لالتقاط طعام <END>']"
907,2736902411_a0010f89ae,"['<START> فتيات ياخذن صوره لانفسهن <END>', '<START> فتاتان تلتقطان صوره لانفسهما <END>', '<START> فتاتان صغيرتان تلتقطان صوره لانفسهما بكاميرا <END>']"
908,2602306033_2b3100d36b,"['<START> كلب اسود يعض علي شيء وهو يسبح في شاطئ <END>', '<START> كلب اسود كبير يسبح في محيط بشيء في فمه <END>', '<START> كلب يسبح في ماء بعصا <END>']"
909,415118186_64defc96f3,"['<START> رجل اسود ينظر الي منظر طبيعي ثلجي <END>', '<START> رجل ينظر الي مشهد ثلجي <END>', '<START> رجل يرتدي ملابس سوداء ويقف وينظر فوق مشهد ثلجي <END>']"
910,2266144051_614b2d62b0,"['<START> رجل اسود يسير بجانب دراجته في مدينه <END>', '<START> رجل يرتدي خوذه سوداء يدفع بدراجته <END>', '<START> رجل مع دراجه وخوذه <END>']"
911,244870123_dcb6e53643,"['<START> اثنين من كلاب يجاذبان بقطعه من ماده بيضاء <END>', '<START> كلبان يتقاتلان علي قطعه من قماش <END>', '<START> كلبان يجتربان علي منشفه <END>']"
912,3482787182_a5c6d4b386,"['<START> اربع فتيات يرقصن في ملابس مطابقه في مهرجان في شارع <END>', '<START> اربع نساء يرقصن امام حشد من ناس <END>', '<START> بعض بنات لواتي يرتدين زرقاء يرقصن <END>']"
913,3288174272_2daa06d360,"['<START> يتجمع افارقه ذين يرتدون ملابس ملونه خلف سياج <END>', '<START> مجموعه قبليه تقوم بملء اباريق ماء في صحراء <END>', '<START> ناس يملئون حاويه سوداء كبيره بالماء <END>']"
914,3064097919_e536ab9693,"['<START> يقوم متزلج بعمل خدعه في قمه منحدر بينما يشاهد شخص اخر <END>', '<START> يقوم متزلج بعمل حيله من منحدر بينما ينظر اليه رجل <END>', '<START> شاب يقوم بقفزه خدعه علي لوح تزلج <END>']"
915,2100046085_69b59b6645,"['<START> كلبان يشربان ماء في بحيره <END>', '<START> كلبان ابيضان يشربان مياه من بحيره <END>', '<START> كلبان ابيضان يشربان من بحيره <END>']"
916,3226796100_08c49cfa5c,"['<START> طفل صغير يمارس لعبه جولف <END>', '<START> طفل صغير يرتدي معطف ابيض يلعب لعبه ذهبيه للاطفال <END>', '<START> تلعب فتاه صغيره ترتدي معطفا زهريا بلعبه نادي غولف اصفر <END>']"
917,3601978895_9fec23ce0c,"['<START> رجل يميل ضد روبوت كبير <END>', '<START> يقف رجلان تحت عمل فني كبير في مبني من طوب <END>', '<START> يقف رجلان تحت ما يبدو انه روبوت عملاق <END>']"
918,3029043380_b28644ea5d,"['<START> فتاه تستعد لالتقاط كره في لعبه تنس <END>', '<START> امراه في قميص ابيض وتنوره سوداء في ملعب تنس <END>', '<START> امراه تلعب تنس تستعد لتلقي كره <END>']"
919,2038662925_f4fa8c2534,"['<START> زوجان يرتديان خوذات سوداء يجلسان علي مقعد معا <END>', '<START> رجل وامراه يرتديان خوذات دراجات ويجرون محادثه <END>', '<START> رجل يرتدي خوذه دراجه ينظر الي امراه ترتدي خوذه دراجه <END>']"
920,397815951_3b02090324,"['<START> كلب يحاول عض كلب اخر <END>', '<START> اثنين من كلاب سوداء يتقاتلان مع بعضها بعض <END>', '<START> اثنين من كلاب يلعبون مع بعضها بعض علي ارضيه خشبيه <END>']"
921,3218861747_5c5c547b66,"['<START> رجل في قميص اخضر يقفز منحدر علي لوح تزلج خاص به <END>', '<START> رجل يتزحلق علي منحدر اخضر <END>', '<START> يركب متزلج علي منحدر احمر بجانب محيط <END>']"
922,424379231_23f1ade134,"['<START> كلب بني فاتح وابيض يمشي علي درابزين رفيع <END>', '<START> كلب صغير يمشي علي طول ممشي مرتفع <END>', '<START> كلب ابيض و اسمر يمشي علي شعاع <END>']"
923,225699652_53f6fb33cd,"['<START> اثنين من دلافين يقفزان في ماء <END>', '<START> يقفز اثنان من دلافين من ماء ازرق مع اشجار نخيل خلفهم <END>', '<START> اثنين من دلافين تقفز من ماء معا <END>']"
924,3375014075_157388f8a9,"['<START> يستعد كلب للهرب من شخص يتفاعل معه <END>', '<START> شخص في معطف احمر وكلب اسود وبني يركض <END>', '<START> امراه في ستره حمراء تراقب كلب اسود وبني يهرب بعيدا عنها في غابات <END>']"
925,2869009633_ea3cafd437,"['<START> اربع فتيات يلعبن كره طائره <END>', '<START> اربع نساء يلعبن علي شاطئ بينما تمر سفينه ضخمه في خلفيه <END>', '<START> اربع نساء يرتدين بدلات سباحه يلعبن علي شاطئ <END>']"
926,3561433412_3985208d53,"['<START> كلب يلعب جلب في حقل اخضر <END>', '<START> كلب متعدد الوان يطارد كره عبر عشب <END>', '<START> كلب يطارد كره علي عشب <END>']"
927,381514859_b40418d9c3,"['<START> اثنين من كلاب بيضاء صغيره في ساحه مطارده كره حمراء <END>', '<START> كلاب بيضاء صغيره يطاردون كره حمراء <END>', '<START> كلاب بيضاء صغيره يطاردون عده كرات حمراء <END>']"
928,3420284416_a90af1fb7a,"['<START> رجل يرتدي قبعه سوداء وقبعه بيضاء يمتد الي وراء في ملعب رياضي <END>', '<START> رجل يرتدي قبعه بيضاء يتارجح ذراعه لرميه <END>', '<START> لاعب تنس يلعب كره <END>']"
929,2642474867_4e6346f809,"['<START> امراه ذات شعر طويل ترتدي قبعه رعاه بقر مصنوع من قش وقميصا مخططا <END>', '<START> امراه ترتدي قبعه زرقاء وبيضاء ترتدي قبعه رعاه بقر <END>', '<START> امراه ترتدي قبعه <END>']"
930,3436259762_43709321ff,"['<START> كلب اسود داخل منزل يبحث في شيء في موضع اعلي <END>', '<START> كلب اسود علي وشك جلوس في غرفه مغطاه بالسجاد ابيض <END>', '<START> كلب اسود مائل الي خلف وهو جاهز للقفز <END>']"
931,619169586_0a13ee7c21,"['<START> تقف امراه في ستره بنيه لون علي صخره ذات خلفيه غابويه <END>', '<START> امراه تقف بالقرب من جرف <END>', '<START> امراه تقف امام اشجار وتبتسم <END>']"
932,3516285214_59823b341e,"['<START> يتصفح شخص خلال موجه اثناء تعطله <END>', '<START> راكب امواج يركب موجه <END>', '<START> شخص ما يركب موجه علي لوح تزلج ابيض <END>']"
933,3694219419_a7a83d4886,"['<START> مجموعه من بالغين والاطفال يلعبون بالمظله في هواء طلق <END>', '<START> كثير من ناس يرفعون ورقه كبيره من نسيج فوق رؤوسهم <END>', '<START> مجموعه ناس تحمل ورقه كبيره <END>']"
934,263850317_5bb3a18a08,"['<START> فتاه اسيويه تحمل حقيبه ورديه تسير في احد شوارع مدينه مزدحمه <END>', '<START> امراه ترتدي حذاء اسود وتنوره تسير علي رصيف <END>', '<START> فتاه ترتدي فستانا صغيرا وستره بيضاء طويله مع حقيبه ورديه تسير في منطقه مزدحمه <END>']"
935,3722572342_6904d11d52,"['<START> سباق قوارب مغطاه باللون احمر تعبر مياه <END>', '<START> يصطدم قارب سباق عالي سرعه عبر ماء <END>', '<START> قارب سريع احمر يعبر ماء <END>']"
936,3425685827_03683e8e5a,"['<START> مجموعه من ناس يجلسون في منطقه عشبيه تحت شجره زهريه بيضاء ورديه <END>', '<START> ناس يجلسون في حديقه تحت اشجار مزهره <END>', '<START> ياكل طلاب ذين يجلسون علي عشب وجبه غداء من حقيبه ظهر حمراء <END>']"
937,3342272425_804316cb3d,"['<START> ينحني شخص ذي يرتدي زي ريش اخضر امام امراه ذات ثديين ملونين <END>', '<START> امراه ترتدي زي اخضر تقف امام امراه عاريات ذات ثديين ملونين <END>', '<START> ناس في ازياء يتجولون في شارع <END>']"
938,166433861_70b66cd381,"['<START> متسابق دراجات ناريه يميل دراجته <END>', '<START> سائق دراجه ناريه في شارع <END>', '<START> يركب سائق دراجه بخوذه حمراء دراجه ناريه زرقاء علي طريق <END>']"
939,3187924573_203223e6c0,"['<START> طير ابيض كبير يسحب سمكه من ماء <END>', '<START> طائر ابيض لديه شيء في منقاره عند هبوطه في ماء <END>', '<START> اثنين من طيور نورس كبيره في ماء <END>']"
940,3480052428_c034b98a08,"['<START> عائله في معسكر للجيش <END>', '<START> حشد صغير يراقب رجال جيش في منطقه خيام <END>', '<START> امراه تحمل جره تنتظر بين اخرين خارج افتتاح خيمه <END>']"
941,2890057168_c712f932e0,"['<START> زوجان مع طفل صغير يقفان في شارع مزدحم <END>', '<START> عائله تقف امام سياره فضيه في منطقه مترو <END>', '<START> تنتظر عائله عبور شارع مزدحم <END>']"
942,2450486758_a66fd296ea,"['<START> كلب مع صحن طائر يقفز فوق شجره <END>', '<START> يجلس حشد كبير من ناس يراقبون قفزه كلب عاليه ليلتقط صحن طائر مع رجل يقف تحته ينظر اليه <END>', '<START> كلب ابيض لون يقفز فوق رجل يرتدي زيا ازرق لون مع نجوم صفراء ليصطاد صحن طائر بيم ناس بجانبه <END>']"
943,295729735_8360f2e64c,"['<START> صبي وامراه يجلسان في قطار ركاب <END>', '<START> امراه وصبي يجلس علي متن حافله <END>', '<START> شخصان يركبان قطار <END>']"
944,3403263046_3cc701a07a,"['<START> لاعب كره سله يبدو صاعدا بينما تصل يده الي كره <END>', '<START> امراه لديها كره سله في يديها ونظره عازمه علي وجهها <END>', '<START> لاعبه كره سله يمسك كره بجهد بينما تحاول ذراع لاعب اخر منعها <END>']"
945,261883591_3f2bca823c,"['<START> رجل يرتدي قبعه بلون ابيض يجلس امام شاحنه خضراء <END>', '<START> رجل يرتدي قبعه يقف امام مباني لم تنته بعد من بناء <END>', '<START> رجل يقف في شارع محاطا بالمباني <END>']"
946,3504940491_94c43792ed,"['<START> تحلق امراه وطفل عبر هواء جالسين علي متن ملاهي <END>', '<START> فتاه صغيره في رحله في متنزه <END>', '<START> تتمتع طفله بارجوحه في كرنفال <END>']"
947,3470129475_9e58b6742c,"['<START> صبي يقوم بخدعه علي دراجته بينما يشاهدها اطفال اخرون <END>', '<START> صبي علي دراجه هوائيه في جو <END>', '<START> رجل يقوم بخدعه في هواء علي دراجته <END>']"
948,3646820231_2abc736840,"['<START> يراقب كلب بني والاسود قطيع من حيوانات <END>', '<START> كلب يبدو من بين ظهور اغنام <END>', '<START> كلب اسود وسط حيوانات بيضاء في حقل <END>']"
