,0,1
4571,2256231539_05c27179f1,"['<START> طفل يحمل كره قدم ويركض من اطفال اخرين <END>', '<START> صبي صغير يرتدي زيا ازرق لون يركض مع كره قدم بينما يلعب لعبه كره قدم <END>', '<START> شاب صغير يحمل كره قدم ويهرب بينما صبيان اخران يركضان وراءه <END>']"
4572,3646927481_5e0af1efab,"['<START> رجل يرتدي اخضر يقفزبدراجته ناريه خاصه فوق عده دراجات ناريه <END>', '<START> رجل يركب دراجه بخاريه خضراء يقفز فوق تسع دراجات بخاريه خضراء اخري <END>', '<START> سائق دراجه ناريه يرتدي قميصا اخضر علي دراجه خضراء يقفز فوق صف من دراجات خضراء اخري <END>']"
4573,3133044777_8cc930a4ec,"['<START> منضده فاكهه مع بائعها <END>', '<START> رجل يبيع منتجات في شارع <END>', '<START> رجل يبيع فاكهه <END>']"
4574,2928835996_88b9f9503d,"['<START> جماعه من ناس يتعبدون خارج معبد <END>', '<START> حشد كبير يرفعون ايديهم في انسجام تام <END>', '<START> يقف عديد من ناس وايديهم مرفوعه <END>']"
4575,125319704_49ead3463c,"['<START> شخص يقف بجانب دراجه <END>', '<START> اثنان من راكبي دراجات هوائيه <END>', '<START> اثنين من راكبي دراجه ناريه يسيران علي اقدام <END>']"
4576,3533394378_1513ec90db,"['<START> يتم ربط رجل وامراه في جوله معدنيه دائريه <END>', '<START> يتمتع كل من رجل والمراه بشعر احمر بركوب كرنفال <END>', '<START> يتم تعليق شخصين في هواء في كره معدنيه كجزء من ركوب كرنفال <END>']"
4577,3107059919_0594269f72,"['<START> فتاه صغيره ذات شعر داكن تركض علي شاطئ <END>', '<START> طفل صغير يركض علي طول شاطئ <END>', '<START> فتاه صغيره تركض علي شاطئ <END>']"
4578,3621717946_d96f8a6012,"['<START> ناس يلعبون كره ماء <END>', '<START> شخصان يلعبان كره طائره مائيه في بركه <END>', '<START> سباحان يلعبان رياضه مائيه بالكره صفراء والشبكه <END>']"
4579,3242718240_3358f2d6e6,"['<START> مجموعه من سته اطفال تقف مبتسمه وتضحك امام جدار <END>', '<START> مجموعه من اطفال صغار يقفون في صف متكئين علي حائط <END>', '<START> اطفال سته يضحكون <END>']"
4580,3405113041_4b72c24801,"['<START> تطير طيور مائيه رماديه مع علامات سوداء وبيضاء بالقرب من ماء <END>', '<START> طائر كبير يطير فوق ماء <END>', '<START> طائر اسود كبير ينزلق فوق ماء <END>']"
4581,2410618963_fb78307d18,"['<START> صبي يرتدي قميصا احمر لون يركض في شارع <END>', '<START> صبي صغير في قميص برتقالي يبتسم وهو يركض في مدينه <END>', '<START> شاب يركض علي رصيف مع كتابات في خلفيه <END>']"
4582,445861800_75fc6a8c16,"['<START> ثلاثه رجال يسيرون علي رصيف في مدينه <END>', '<START> ثلاثه اشخاص يسيرون علي رصيف مع سيارات ملونه في خلفيه <END>', '<START> ثلاثه اشخاص يرتدون ملابس شتويه يقفون علي رصيف بالقرب من شارع <END>']"
4583,2339140905_9f625f140a,"['<START> امراه ترتدي معطفا اصفرا تتزلج علي ثلج ابيض <END>', '<START> امراه ترتدي ستره زرقاء تتزحلق اسفل تله ثلجيه <END>', '<START> امراه ترتدي ستره صفراء تعبر علي زحافات <END>']"
4584,2379150102_157d718d1d,"['<START> عديد من كلاب يتجولون في شارع من طوب <END>', '<START> ثلاث كلاب علي طريق مرصوف بالحصي <END>', '<START> ثلاثه كلاب يسيرون بالقرب من نافوره <END>']"
4585,2344875609_8e172d682b,"['<START> يختبئ طفل داخل كهف تم انشاؤه بواسطه كميات هائله من ثلج <END>', '<START> فتاه في نفق ثلجي <END>', '<START> وضعت فتاه ستره ارجوانيه في حفره تم حفرها من ثلج <END>']"
4586,235065283_1f9a3c79db,"['<START> رجل يتسلق جبلا ثلجيا <END>', '<START> رجل يحمل معدات تسلق جليد <END>', '<START> رجل علي قطعه كبيره من ثلج يحمل حبلا <END>']"
4587,3468346269_9d162aacfe,"['<START> سياره سباق تاتي حول منحني علي مسار حصي مما يخلق كثير من غبار <END>', '<START> سياره سباق بسحابه من غبار خلفها <END>', '<START> سياره سباق زرقاء تثير سحابه دخان علي طريق كما يلاحظ حشد <END>']"
4588,2737609659_efce872c24,"['<START> سياره رباعيه دفع تقاد علي مسار ترابي <END>', '<START> فتاه ترتدي سروال تمويه تجلس علي راس سياره همر <END>', '<START> يقود شخصان سياره جيب بينما تجلس سيده علي سقفها <END>']"
4589,3305767464_d64a336f60,"['<START> صبي في فرقه يلعب طبول <END>', '<START> رجل مع فرقه راس بيضاء يلعب طبول <END>', '<START> ولد يلعب طبول <END>']"
4590,3229442620_fd47d01b59,"['<START> طائر يطير فوق بعض رمال <END>', '<START> طائر بني وابيض كبير يطير فوق يابسه <END>', '<START> نسر قادم للهبوط علي شاطئ <END>']"
4591,2862931640_2501bd36c5,"['<START> شخص يقفز من منحدر علي دراجه امام حشد من ناس <END>', '<START> رجل عاري صدر يقفز منحدرا باستخدام دراجه <END>', '<START> يصرخ ناس بينما سائق دراجه يقود دراجته علي منحدر <END>']"
4592,3103185190_eb8729c166,"['<START> فتاه تقفز علي قمه جبل <END>', '<START> امراه ترتدي قميصا ابيض تقفز في هواء وتخرج لسانها <END>', '<START> فتاه تقفز في هواء علي قمه صخره امام وادي <END>']"
4593,2649850541_59a6c7f01c,"['<START> فتاه تستلقي علي رصيف <END>', '<START> فتاه تستلقي علي دربها <END>', '<START> فتاه صغيره تستلقي علي رصيف <END>']"
4594,3516960094_87fb4889de,"['<START> امراه رياضيه تقفز في رمال <END>', '<START> فتاه تقوم بالقفز طويل بالايدي في هواء <END>', '<START> امراه تتنافس في مسابقه بالقفز طويل <END>']"
4595,2789350645_96a2535b4d,"['<START> كلب اسود كبير يركض علي عشب مع لعبه في فمه <END>', '<START> كلب بني مجعد يركض عبر عشب يحمل لعبه في فمه <END>', '<START> كلب اسود يركض علي عشب مع لعبه في فمه <END>']"
4596,2896180326_88785fe078,"['<START> مجموعه من ناس علي دراجات سباق في حقل <END>', '<START> هناك مجموعه من ناس يجلسون علي دراجاتهم ناريه <END>', '<START> يصطف صف من رجال علي دراجات ناريه في عشب <END>']"
4597,2280354512_c0d035d53f,"['<START> كلب ابيض واسود يقف في اعماق مياه صافيه <END>', '<START> كلب ابيض واسود يسبح في ماء صافي <END>', '<START> كلب يلعب في ماء <END>']"
4598,3093971101_543237971d,"['<START> راكب امواج في بدله تزلج سوداء في حركه <END>', '<START> يبدو ان راكب امواج يركب موجه كبيره <END>', '<START> رجل واحد في ثوب سباحه يركب موجه <END>']"
4599,1776981714_5b224d0f7a,"['<START> امراتان تمشيان في شارع <END>', '<START> امراتان تسيران في شارع <END>', '<START> امراتان تسيران في شارع <END>']"
4600,3719461451_07de35af3a,"['<START> بجعه يطير فوق ماء <END>', '<START> طائر كبير جدا يحلق فوق ماء <END>', '<START> بجعه بيضاء تطير فوق محيط <END>']"
4601,3320411267_df70b90501,"['<START> يتسلق رجل يرتدي ستره زرقاء علي صخره في غابه <END>', '<START> يتسلق شخص يرتدي ستره زرقاء صخره كبيره في غابه مظلمه <END>', '<START> شخص يتسلق صخره في غابه <END>']"
4602,2374179071_af22170d62,"['<START> رجل وحيد يلقي خط صيد في ماء عند غروب شمس <END>', '<START> رجل يصطاد في محيط عند غسق <END>', '<START> رجل يقف علي بعض صخور ويلقي خط صيد في محيط <END>']"
4603,1527297882_dededc7891,"['<START> رجل يرتدي زي جاك سبارو من قراصنه كاريبي <END>', '<START> يلبس شاب ذو عيون بنيه مثل جاك سبارو <END>', '<START> يرتدي رجل ذو شعر طويل كقرصان مع منديل احمر <END>']"
4604,3072611047_109bf8b7c3,"['<START> طفلان يسبحان جنبا الي جنب في نهر <END>', '<START> شخصان يغوصان في ماء <END>', '<START> شخصان يغوصان في ماء <END>']"
4605,448916362_17f3f1d0e1,"['<START> كلب يمر عبر حقل و لسانه يتدلي <END>', '<START> كلب يعمل مع لسانه يتسكع <END>', '<START> كلب يفتح فمه مفتوح <END>']"
4606,222369445_5b6af347dd,"['<START> رجل يحمل لوح ركوب امواج علي طول جدار حجري يؤدي الي محيط <END>', '<START> اثنين من راكبي امواج يحملون لوحاتهم الي نهايه ممر للانضمام الي اخرين في ماء <END>', '<START> اثنين من راكبي امواج يسيرون علي طول جدار صخري للوصول الي امواج <END>']"
4607,2304444199_05386d2e9c,"['<START> فتاه تتسلق جدارا صخريا <END>', '<START> فتاه شابه تتسلق صخره <END>', '<START> فتاه صغيره ترتدي قميصا ورديا تصعد صخره <END>']"
4608,3552796830_2dd2aa9c2c,"['<START> رجلان يرتديان سروالا مموها يركضان امام موقف للسيارات <END>', '<START> رجلان يرتديان سروالا مموها يركضان امام موقف للسيارات <END>', '<START> رجلين يركضان في موقف للسيارات يرتدي سروال تمويه <END>']"
4609,3123770450_cedc16d162,"['<START> ايل و عدد من ديوك روميه معا في ثلج <END>', '<START> اايل و ديوك روميه علي ثلج <END>', '<START> ديوك روميه كبيره و ايل يقفون علي ثلج <END>']"
4610,3373946160_1c82d54442,"['<START> يتدحرج كلب اسود وبني حول اعشاب <END>', '<START> كلب بني والاسود يفرك وجهه في عشب <END>', '<START> كلب كبير يفرك وجهه في عشب <END>']"
4611,303607405_f36edf16c6,"['<START> كلب ابيض لون يهز ماء <END>', '<START> كلب رطب يهز ماء <END>', '<START> كلب رطب يهز نفسه ليجف من ماء <END>']"
4612,2600442766_e750ec9a56,"['<START> كلبان بني والاسود يلعبان في ماء <END>', '<START> كلبان في مياه عكره <END>', '<START> كلبان في تيار مائي <END>']"
4613,3632258003_6a0a69bf3a,"['<START> رجال يجرفون ثلوج بينما يرتدون سراويل قصيره <END>', '<START> رجال مع مجارف يجرفون رمال بيضاء <END>', '<START> هؤلاء رجال اربعه يرتديان قميصان يجرفون رمال <END>']"
4614,3420064875_0349a75d69,"['<START> كلب بني ينظر قباله الي مسافه عن طريق بعض معدات زراعيه <END>', '<START> كلب بني غامق يقف علي معدات بناء <END>', '<START> كلب ينظر بعيدا في مسافه <END>']"
4615,2578834476_118585730d,"['<START> يذهب سائق دراجه ترابيه الي اسفل تله ترابيه <END>', '<START> شخص يركب دراجته جبليه اسفل تل شديد انحدار في غابه <END>', '<START> رجل يركب دراجته اسفل تل <END>']"
4616,3280644151_3d89cb1e0e,"['<START> طفل يقوم بعمل حيل علي حائط بدراجته <END>', '<START> رجل يرتدي قميصا رمادي لون مقنع يركب دراجته علي نصف ماسوره <END>', '<START> شخص يركب دراجته علي جدران مرسومه علي ارض <END>']"
4617,3143980056_7a64a94b58,"['<START> طفل يلعب مع امراه <END>', '<START> طفل يلمس وجه امراه <END>', '<START> طفل يمد يده الي وجه امراه <END>']"
4618,615916000_5044047d71,"['<START> امراه ذات شعر داكن سوداء وذهبيه تسير في مهرجان شارع <END>', '<START> امراه في موكب ترتدي زي اسود مطرزه <END>', '<START> امراه ذات شعر اسود وزي غريب <END>']"
4619,3110018626_307a123b59,"['<START> اثنين من كلاب يركضان في حقل <END>', '<START> اثنين من كلاب يجريان معا في حقل <END>', '<START> كلابان كبيران يمرحان في حقل عشبي <END>']"
4620,2911658792_6a6ef07e3a,"['<START> صبي يركب لوح تزلج يرتدي بنطلون جينز ازرق وقميص احمر مع مبني في خلفيه و عديد من نوافذ <END>', '<START> شخص علي لوح تزلج يقفز في منحني علي رصيف <END>', '<START> متزلج في قميص احمر <END>']"
4621,3721881082_afe9fc734e,"['<START> امراه وفتاه يجلسون في حديقه اماميه <END>', '<START> فتاه وسيده يجلسان علي بطانيه و تقران كتابا <END>', '<START> امراتان تجلسان علي بطانيه في حديقه و تقران كتاب <END>']"
4622,3655773435_c234e94820,"['<START> كلب اسود يسبح في بركه <END>', '<START> كلب اسود يسبح في بركه كبيره <END>', '<START> كلب في بركه <END>']"
4623,3018467501_a03d404413,"['<START> مجموعه من فتيات صغيرات يقفن معا في فناء خلفي <END>', '<START> ثلاث فتيات يقفزن بسعاده <END>', '<START> ثلاث فتيات يقفن علي ترامبولين <END>']"
4624,3666169738_a8c74cf745,"['<START> طفل يلعب في ماء علي شاطئ <END>', '<START> طفل صغير يرتدي سروالا ازرق وقبعه زرقاء يحاول ان يتوازن بمساعده يد وراءه <END>', '<START> طفل صغير يرش في ماء <END>']"
4625,2704257993_d485058a5f,"['<START> يتزلج ثلاثه اطفال علي حلبه تزلج <END>', '<START> ثلاثه شبان يتزلجون في حلبه تزلج <END>', '<START> فتاتين وصبي يتزلجون بالبتناج <END>']"
4626,2837799692_2f1c50722a,"['<START> لاعب كره قدم ذو رقم <END>', '<START> لاعب كره قدم يرتدي خوذته ينظر الي ارض <END>', '<START> لاعب كره قدم يرتدي لباس ابيض منتظم وينظر الي اسفل <END>']"
4627,293151893_ee7249eccb,"['<START> ظل لكلبين يركضان علي ضفاف بحيره <END>', '<START> اثنين من كلاب يركضان علي ارض علي طول ماء <END>', '<START> اثنين من كلاب تعمل علي شاطئ <END>']"
4628,2089122314_40d5739aef,"['<START> كلب يركض مع جريده في فمه <END>', '<START> يركض كلب في شارع حاملا جريده <END>', '<START> كلب يحمل جريده في فمه <END>']"
4629,469259974_bb03c15c42,"['<START> رجل يشرب ويقرا ورقه <END>', '<START> رجل يقرا صحيفه بينما يتناول مشروبا <END>', '<START> رجل يرتدي نظارات يجلس مع شراب علي طاوله اثناء قراءه صحيفه <END>']"
4630,3677734351_63d60844cb,"['<START> زوجان يمشيان ويمسكان بايديهما <END>', '<START> رجل وامراه يسيران في طريق رملي تحيط به اشجار <END>', '<START> رجل وامراه يسيران جنبا الي جنب علي طريق <END>']"
4631,2267819545_446c5a3e18,"['<START> صبي يرقص علي موسيقي في مبني مليء بالناس <END>', '<START> يقف رجل يرتدي قميصا ارجوانيا في ملعب ويغلق عيناه <END>', '<START> يقف رجل يرتدي قميصا ارجوانيا مغمض عينين <END>']"
4632,3630102841_b4c3e00b2c,"['<START> رجل يلبس قبعه سوداء يبتسم في شارع بينما يمشي رجال اخرون وامراه <END>', '<START> يقف رجال ذوو قبعات سوداء في حشد من ناس <END>', '<START> رجال يرتدون قبعات يمشون في شارع <END>']"
4633,3462396164_ba9849c14b,"['<START> شارع مدينه مزدحم <END>', '<START> يتجمع حشد في ساحه بلده <END>', '<START> حشد من ناس ينظرون الي شيء ما <END>']"
4634,3207264553_8cd4dcde53,"['<START> مجموعه من رجال في طوف ازرق يفعلون ركوب رمث في مياه بيضاء <END>', '<START> مجموعه من ناس في طوف كبير علي مياه متقطعه <END>', '<START> مجموعه من ناس ينزلون في منحدرات في طوف ازرق واصفر <END>']"
4635,2576878141_87f25a10f0,"['<START> طفل في سروال ازرق يجلس علي زحليقه حمراء <END>', '<START> طفل صغير يجلس علي زحليقه <END>', '<START> طفل صغير يرتدي ملابس زرقاء فاتحه يجلس علي زحليقه حمراء <END>']"
4636,3638631362_af29bbff01,"['<START> رجل يمسك خيمه صفراء كبيره <END>', '<START> رجل يمسك خيمه صفراء <END>', '<START> رجل يحمل خيمه علي مخيم جبلي <END>']"
4637,2281075738_230892b241,"['<START> اثنين من كلاب سوداء يلعبان في سهل عشبي <END>', '<START> اثنين من كلاب سوداء يركضان <END>', '<START> اثنين من كلاب سوداء تركض علي عشب <END>']"
4638,2970461648_fe14ba0359,"['<START> فتاه تركب دراجه صغيره بالقرب من شاطئ <END>', '<START> فتاه تركب في محيط <END>', '<START> طفل صغير يحمل مقابض شيء ما <END>']"
4639,3429641260_2f035c1813,"['<START> طفل يقفز علي ترامبولين امام جدار من طوب واسفل اعلام ملونه <END>', '<START> طفل صغير يقفز من شرفه قرميد <END>', '<START> صبي صغير يقفز من حائط من طوب علي طاوله اسفله <END>']"
4640,44129946_9eeb385d77,"['<START> زوجان يشاهدان قاربا علي افق <END>', '<START> رجل وامراه يجلسان علي مقعد يراقبان قاربا يمر <END>', '<START> شخصان يجلسان علي مقعد ويراقبان قاربا علي ماء <END>']"
4641,3708266246_97a033fcc7,"['<START> كلب ابيض واسود يقفز فوق شريط <END>', '<START> كلب اسود يقفز فوق عقبه <END>', '<START> كلب ابيض واسود يقفز فوق عقبه زرقاء <END>']"
4642,3542771548_fcb8fa0cba,"['<START> حصان وراكب يقفزان سياجا صغيرا <END>', '<START> حصان والراكب يقفزان فوق سياج <END>', '<START> حصان يقفز فوق سياج خشبي <END>']"
4643,2313230479_13f87c6bf3,"['<START> كلب ابيض واسود يركض امام كلب اسمر في عشب <END>', '<START> كلب بني وكلب ابيض واسود يركضون في عشب <END>', '<START> كلبان يركضان معا عبر عشب <END>']"
4644,2956562716_5aa3f6ef38,"['<START> كلاب يلعبون في فناء <END>', '<START> يلعب اربعه كلاب في دائره بينما يسير احد كلاب سوداء <END>', '<START> عديد من كلاب من سلالات مختلفه تلعب في فناء خلفي <END>']"
4645,3210457502_c6030ce567,"['<START> طائر ابيض طويل عنق يطفو فوق ماء <END>', '<START> طائر ابيض يطير فوق سطح ماء <END>', '<START> طائر ابيض طويل عنق بارجل صفراء يطير فوق ماء <END>']"
4646,3173928684_4ea0ee5114,"['<START> اثنين من كلاب بيضاء كبيره تتقاتل علي عشب <END>', '<START> كلاب بيضاء تتقاتل مع بعضها بعض <END>', '<START> كلبان ابيضان يلعبان معا علي قطعه صغيره من عشب اخضر عليها ثلج <END>']"
4647,3151365121_e2a685a666,"['<START> كلب ابيض واسود يمشي علي طول شاطئ رملي <END>', '<START> كلب يمشي علي طول شاطئ <END>', '<START> كلب ابيض يركض علي شاطئ <END>']"
4648,2894008505_a445ccaaff,"['<START> امراه تسير علي جانب طريق وتلقي ظلالها علي جدار خرساني <END>', '<START> امراه تركض بجانب جدار خرساني <END>', '<START> امراه تركض علي رصيف <END>']"
4649,2462702522_1b25654762,"['<START> صبي صغير يركع ويستعد لرمي كره سله <END>', '<START> صبي صغير يبدا بارم كره سله مصغره <END>', '<START> صبي صغير يرمي كره <END>']"
4650,2089350172_dc2cf9fcf6,"['<START> ثلاثه من كلاب سوداء تسبح في ماء بني غامق <END>', '<START> ثلاثه كلاب تصل الي رقابهم في ماء <END>', '<START> ثلاثه كلاب تسبح في ماء <END>']"
4651,3717531382_e1e05e22c5,"['<START> رجل يقف في بحيره صيد <END>', '<START> شاب يرتدي سروال قصير يصطاد في جدول <END>', '<START> هناك رجل يصطاد في نهر و اشجار خلفه <END>']"
4652,3102363657_dc95fe6850,"['<START> طفل يعانق شخصا في زي نحله كبير <END>', '<START> زي نحل تنكري عملاق يعانق صبي <END>', '<START> صبي صغير يعانق نحله عملاقه <END>']"
4653,3107463441_7c68606450,"['<START> رجل وامراه يقومان بتجميع بنيه معدنيه <END>', '<START> صبي وفتاه يبنيان هيكلا معدنيا <END>', '<START> شخصان يبنيان معا <END>']"
4654,2591603141_33d6397e0a,"['<START> كلب بني واسود يسير علي شاطئ <END>', '<START> كلب متوسط حجم علي شاطئ <END>', '<START> كلب يمشي علي شاطئ بجوار محيط <END>']"
4655,2854234756_8c0e472f51,"['<START> امراه تستند علي مدخل متجر <END>', '<START> امراه تقف خارج متجر <END>', '<START> تقف مراه مكتفه ذراعيها امام باب ازرق <END>']"
4656,3376809186_4e26d880b7,"['<START> مجموعه من ناس في ماء <END>', '<START> كثير من ناس في مياه بالقرب من تلال <END>', '<START> عديد من ناس يستحم في بحيره <END>']"
4657,3597146852_3d000a5d5f,"['<START> صبي يقوم بخدعه في هواء <END>', '<START> صبي يقفز عاليا فوق لوح تزلج خاص به بالقرب من لافته <END>', '<START> صبي باللون اسود يتزلج في هواء امام زهور وعلامه بيضاء وزرقاء <END>']"
4658,2754271176_4a2cda8c15,"['<START> رجل ينحني ويحفر في حقيبه بيضاء <END>', '<START> تنحني مراه للوصول الي كيس بلاستيكي <END>', '<START> رجل في ستره زرقاء يصل الي حقيبه بيضاء <END>']"
4659,3618115051_41b5a7706c,"['<START> زوجان يضعان شعر مستعار بشكل مضحك يتهيئان امام كاميرا <END>', '<START> زوجان يتظاهران في شعر مستعار <END>', '<START> شاب وشابه يتعانقان بينما كانا يرتديان شعر مستعار <END>']"
4660,2385146732_d1c67c790e,"['<START> رجل يعانق زوجته ينظر عبر مياه <END>', '<START> شخصين يقفان بجوار قناه مائيه <END>', '<START> شخصان يطلان علي جسم من ماء خلال نهار <END>']"
4661,3109268897_d43797fc6a,"['<START> رجل مسن مرتدي ثيابا بشكل ذكي <END>', '<START> رجل اسيوي اقدم يرتدي قبعه مطرزه يستعد لاخذ صوره <END>', '<START> رجل عجوز يقف امام مدخل <END>']"
4662,3018847610_0bf4d7e43d,"['<START> رجل ينفذ حركه مصارعه علي مصارع في حلبه مصارعه <END>', '<START> مصارع يسقط علي مصارع اخر مستلق في حلبه <END>', '<START> ناس يراقبون سقوط مصارع <END>']"
4663,3474985008_0a827cd340,"['<START> رجل في خوذه زرقاء يركب دراجه جبليه <END>', '<START> رجل يركب دراجته من خلال بعض عشب في منطقه حرجيه <END>', '<START> رجل يرتدي خوذه زرقاء وستره صفراء وسوداء يركب دراجه في غابه <END>']"
4664,3273091032_98f724b36b,"['<START> يقف علي حافه حقل والطريق <END>', '<START> سنجاب يقف في عشب ينظر حوله <END>', '<START> سنجاب يقف علي رجليه خلفيتين في عشب علي حافه طريق <END>']"
4665,2472574160_8ce233f396,"['<START> رجل ذو قميص رمادي يجلس في حقل من زهور <END>', '<START> رجل ينحني بين زهور اقحوان حمراء في حقل ورود <END>', '<START> رجل في حقل زهور اقحوان <END>']"
4666,3713324467_104d72f7db,"['<START> رجلان ملتحان في معرض <END>', '<START> رجلان ملتحيان في كرنفال <END>', '<START> رجلان يقفان امام حديقه ملاهي <END>']"
4667,3145967019_1a83ebf712,"['<START> ثلاث نساء يشربون ويتعانقون <END>', '<START> ثلاث نساء يستعدون لالتقاط صوره <END>', '<START> ثلاث نساء يستعدون لالتقاط صوره معا <END>']"
4668,3616525288_9c19223de6,"['<START> فرسان خيل يتسابقون علي خيول في مضمار <END>', '<START> سباق خيول علي مضمار <END>', '<START> ناس في سباق خيول <END>']"
4669,3461583471_2b8b6b4d73,"['<START> شخص يقفز منحدر علي جليد <END>', '<START> ينزل احد متزلجين علي منحدر <END>', '<START> يقوم احد متزلجين بالقفز علي ثلج ابيض نظيف <END>']"
4670,2480832276_fa55480ecb,"['<START> شخص يتسلق صخره خلف شجره <END>', '<START> شخص يصعد صخره كبيره تحت شجره <END>', '<START> صبي في قميص احمر يتسلق صخره كبيره <END>']"
4671,2322593776_e6aaf69e80,"['<START> صبي صغير يقف علي قمه تله ثلجيه <END>', '<START> طفل صغير يرتدي معدات طقس بارد في اعلي تل ثلج <END>', '<START> صبي صغير يلعب في ثلج <END>']"
4672,3175849727_bf30b892cb,"['<START> صبي في مزلجه حمراء يتزحلق علي تل <END>', '<START> رجل يتزحلق علي زلاجه برتقاليه <END>', '<START> رجل يركب زلاجه حمراء يسير بسرعه علي تله ثلجيه <END>']"
4673,3516267455_ca17cc1323,"['<START> كلب في بحيره <END>', '<START> كلب يركض في ماء <END>', '<START> كلب يركض عبر ماء <END>']"
4674,654130822_4aeb1f1273,"['<START> لقطه قريبه لسباح شاب يجلس علي حافه بركه امام اخرين <END>', '<START> فتاه صغيره ترتدي ملابس سباحه ونظارات واقيه <END>', '<START> فتاه في ملابسها تستعد للمنافسه <END>']"
4675,3030824089_e5a840265e,"['<START> كلب اسود واسمر يقفز فوق عشب اخضر <END>', '<START> كلب بني و كلب اسود يركضان علي عشب في هواء طلق امام رصيف <END>', '<START> كلب يركض <END>']"
4676,370442541_60d93ecd13,"['<START> عائله تجلس في حديقه بينما تطير طيور حولها <END>', '<START> رجل وامراه وطفل صغير محاطون بالطيور مختلفه <END>', '<START> رجل يجلس علي مقعد في حديقه يراقب حمام <END>']"
4677,1600208439_e94527b80f,"['<START> كلب بني يلعب في وحل <END>', '<START> كلب يلعب في ماء <END>', '<START> كلب يمر عبر مياه موحله <END>']"
4678,2497608431_8dfefc7a1a,"['<START> رجل يستعد لرمي عصا مخصصه لكلب اسود امامه لجلبها <END>', '<START> رجل يرمي عصا لكلبه اسود و اسمر <END>', '<START> رجل ذي يرتدي ستره سوداء يرمي عصا لمطارده كلب <END>']"
4679,2894850774_2d530040a1,"['<START> يمكن رؤيه امراتين كبيرتي سن من سياره تتحدثان بجانب جدار <END>', '<START> اثنين من نساء ذوات شعر رمادي لون يحملن اكياس و يتحدثن علي رصيف قريب من طريق <END>', '<START> تقف امراتان كبيرتان في سن مع حقائبهما ويتحدثان <END>']"
4680,975131015_9acd25db9c,"['<START> صبي اشقر يداعب نمر <END>', '<START> صبي يداعب نمر نائم <END>', '<START> صبي صغير يداعب نمر يرقد <END>']"
4681,3303797949_339bb969ba,"['<START> يلعب فتي يرتدي قميصا يحمل علما امريكيا كره سله <END>', '<START> صبي مع كره سله <END>', '<START> صبي صغير يلعب كره سله <END>']"
4682,2070831523_5035d5537e,"['<START> صوره ضبابيه لامراه تستقل دراجه <END>', '<START> انثي مع وشاح اسود وخوذه يركبون دراجتها <END>', '<START> امراه تركب دراجتها في شارع في خريف <END>']"
4683,2635905544_dbc65d0622,"['<START> اثنين من كلاب يلعبون مع كره حمراء وبيضاء <END>', '<START> كلبان صغيران يطاردان كره حمراء مخططه <END>', '<START> اثنين من كلاب صغيره يلعبون مع كره طائره <END>']"
4684,2937942758_712be5c610,"['<START> امراه تقف خارجا مع عديد من دراجات هوائيه <END>', '<START> امراه تقف بالقرب من صف دراجات <END>', '<START> تقف امراه بالقرب من صف من دراجات حمراء متشابهه <END>']"
4685,2299427360_422a3fb8b0,"['<START> كلب يمر من خلال عشب اخضر مع كره تنس في فمه <END>', '<START> جرو يحمل كره تنس في فمه <END>', '<START> جرو ابيض يحمل كره تنس صفراء في فمه <END>']"
4686,3614881872_ccf9739b0e,"['<START> رجل يرتدي بنطلون برتقالي يتسلق شيئا ما <END>', '<START> يقفز احد متزلجين علي مبني قديم مغطي بالثلوج <END>', '<START> يقفز متزحلق علي جليد من ارتفاع مغطي بالثلوج <END>']"
4687,2705793985_007cc703fb,"['<START> كلب ابيض واسود ذو طوق ازرق يركض في حقل عشبي <END>', '<START> كلب ابيض واسود يركض خلال عشب <END>', '<START> كلب ابيض واسود مع طوق ازرق يمر عبر عشب <END>']"
4688,2444935470_7b0226b756,"['<START> صبي صغير يقف وحده في حديقه مشجره <END>', '<START> طفل صغير يقف امام بعض اشجار <END>', '<START> طفل صغير ذو اكمام برتقاليه يقف وحده في غابه <END>']"
4689,2066241589_b80e9f676c,"['<START> كلب بني هو يمضغ علي عصا <END>', '<START> كلب بني غامق يمضغ علي عصا <END>', '<START> كلب بني يلعب بعصا <END>']"
4690,3003011417_79b49ff384,"['<START> مجموعه من اطفال يجلسون علي طوف يرتدون خوذات زرقاء ويحملون مجاديف <END>', '<START> مجموعه من اطفال يجدفون طوفا مصنوعا من عصي والحبل <END>', '<START> عديد من اولاد صغار يرتدون خوذات زرقاء وسترات نجاه زرقاء وحمراء علي طوافه <END>']"
4691,3534668485_6887629ff0,"['<START> تقف امراه بيضاء ومراه سوداء تتحدثان علي هاتف محمول <END>', '<START> هاتين فتاتين في كشك يتحدثان علي هواتف خلويه <END>', '<START> تتحدث فتاتان واحده باللون اسود وواحده باللون ابيض علي هواتف خلويه امام حائط مغطي بملصقات موسيقي <END>']"
4692,3474330484_a01d8af624,"['<START> كلب اسود وبني ينظر الي ذبابه <END>', '<START> كلب اسود ينظر الي ذبابه <END>', '<START> كلب ينظر الي ذبابه فوق راسه <END>']"
4693,1685990174_09c4fb7df8,"['<START> مجموعه من اطفال يركضون في عشب <END>', '<START> يلعب اطفال كره قدم في ملعب <END>', '<START> اطفال يركضون في ميدان <END>']"
